10,532461,2972974050
10,524230,137922000
10,541556,67284560
10,533206,510873350
10,532810,1161636080
10,532898,3417971970
10,500112,3748326960
10,500113,1445532200
10,532505,597797900
10,532477,1161906990
10,541143,45820250
10,539336,172097500
10,541154,83597000
10,532955,1237615280
10,542649,458704400
10,542830,304000000
10,541195,48708400
10,540769,247200000
10,543237,30253500
10,540678,35515800
10,540755,245616000
10,540530,360342000
10,523610,18991540
10,543526,189749940
11,532541,36642600
11,540595,59597850
11,532281,1058329350
11,500183,785322060
11,532822,8202845610
11,500209,3613317060
11,535648,19389920
11,532454,2452390160
11,534816,835430470
11,532689,47163270
11,532733,82757850
11,532800,685744000
11,532540,1024534280
11,532755,633057100
11,507685,1481524560
11,505537,960504000
11,532163,77124000
11,543228,25026800
11,532371,508281280
11,540005,91702030
11,500483,116850000
11,526299,82880160
11,532374,183273660
11,500408,34874560
11,533179,50440500
11,532790,71232000
11,532798,198920310
12,532215,3879432474
12,500112,5253321835
12,500469,2815288503
12,500180,2979333229
12,532174,5568936539
12,532187,913306704
12,500247,2004135532
12,540611,663320557
12,541153,1061047782
12,532134,2609179646
13,502355,81193560
13,500477,1438702230
13,543498,1680021040
13,517334,1897362320
13,500480,135828000
13,540762,104270760
13,500570,1760222750
13,505200,139473780
13,500182,129896000
13,500290,2417370
13,500520,957258610
13,532500,132915200
13,532977,130215600
13,500530,8553260
13,532343,228042240
13,532539,189067230
14,532234,899949680
14,533278,2095327520
14,500440,1460659200
14,500295,1115158200
14,500113,1445532200
14,500470,8065942500
14,500228,942715800
14,532286,397834320
14,533758,180265150
14,500188,211266000
15,539336,646940887
15,532514,1315703658
15,542066,1033588600
15,532522,2819364982
15,500325,881818967
15,500547,3588002367
15,532155,9886723569
15,500104,2399642734
15,530965,14332653624
15,500312,13479870014
21,532832,476674000
21,532868,618828000
21,533150,116768820
21,543287,240872500
21,533273,116352640
21,503100,94649520
21,533274,140301700
21,532784,36041480
21,532929,129171280
21,532313,75757430
22,500093,626101570
22,500002,52977000
